device_id,temperature,humidity,timestamp
DEV039,20.41,79.95,2026-06-06T22:41:29.577410
DEV007,22.5,64.55,2026-06-06T22:41:30.577416
DEV043,33.04,60.49,2026-06-06T22:41:31.577422
DEV012,35.21,55.09,2026-06-06T22:41:32.577427
DEV005,39.7,70.14,2026-06-06T22:41:33.577433
DEV031,33.83,58.59,2026-06-06T22:41:34.577439
DEV018,32.76,39.76,2026-06-06T22:41:35.577452
DEV040,38.28,79.71,2026-06-06T22:41:36.577458
DEV027,19.73,86.8,2026-06-06T22:41:37.577464
DEV009,28.58,64.72,2026-06-06T22:41:38.577469
DEV043,17.74,58.36,2026-06-06T22:41:39.577474
DEV049,31.81,64.75,2026-06-06T22:41:40.577479
DEV008,29.52,41.86,2026-06-06T22:41:41.577484
DEV005,31.41,74.54,2026-06-06T22:41:42.577500
DEV002,39.98,53.16,2026-06-06T22:41:43.577506
DEV020,31.05,36.58,2026-06-06T22:41:44.577511
DEV018,24.83,78.49,2026-06-06T22:41:45.577517
DEV002,24.1,88.11,2026-06-06T22:41:46.577522
DEV026,33.98,41.63,2026-06-06T22:41:47.577528
DEV032,27.58,87.03,2026-06-06T22:41:48.577533
DEV022,19.51,48.08,2026-06-06T22:41:49.577539
DEV013,33.89,87.29,2026-06-06T22:41:50.577545
DEV050,26.03,46.41,2026-06-06T22:41:51.577551
DEV039,24.22,74.02,2026-06-06T22:41:52.577557
DEV038,15.92,84.58,2026-06-06T22:41:53.577563
DEV022,22.95,50.71,2026-06-06T22:41:54.577568
DEV015,33.0,73.03,2026-06-06T22:41:55.577574
DEV032,23.02,82.68,2026-06-06T22:41:56.577580
DEV009,35.54,42.2,2026-06-06T22:41:57.577585
DEV026,22.34,50.42,2026-06-06T22:41:58.577591
DEV036,15.71,44.07,2026-06-06T22:41:59.577606
DEV021,28.37,73.12,2026-06-06T22:42:00.577612
DEV041,36.5,76.45,2026-06-06T22:42:01.577618
DEV045,33.95,72.6,2026-06-06T22:42:02.577624
DEV020,28.23,74.21,2026-06-06T22:42:03.577630
DEV005,27.32,47.6,2026-06-06T22:42:04.577636
DEV044,33.8,85.68,2026-06-06T22:42:05.577647
DEV031,17.06,32.08,2026-06-06T22:42:06.577653
DEV025,33.79,41.03,2026-06-06T22:42:07.577658
DEV014,31.04,70.42,2026-06-06T22:42:08.577664
DEV037,32.06,70.49,2026-06-06T22:42:09.577756
DEV025,23.71,44.29,2026-06-06T22:42:10.577766
DEV014,26.01,74.2,2026-06-06T22:42:11.577772
DEV023,38.18,87.97,2026-06-06T22:42:12.577777
DEV022,33.78,65.59,2026-06-06T22:42:13.577783
DEV009,20.18,64.14,2026-06-06T22:42:14.577788
DEV014,29.71,66.43,2026-06-06T22:42:15.577794
DEV038,37.96,58.22,2026-06-06T22:42:16.577800
DEV027,23.9,63.73,2026-06-06T22:42:17.577806
DEV032,37.77,30.35,2026-06-06T22:42:18.577812
DEV008,38.33,75.83,2026-06-06T22:42:19.577817
DEV015,25.04,62.24,2026-06-06T22:42:20.577823
DEV026,36.54,45.24,2026-06-06T22:42:21.577829
DEV036,27.44,55.67,2026-06-06T22:42:22.577835
DEV015,31.38,80.21,2026-06-06T22:42:23.577841
DEV050,22.37,37.65,2026-06-06T22:42:24.577847
DEV048,18.86,40.59,2026-06-06T22:42:25.577853
DEV022,17.68,82.47,2026-06-06T22:42:26.577859
DEV023,34.33,69.79,2026-06-06T22:42:27.577865
DEV019,15.25,58.62,2026-06-06T22:42:28.577879
DEV015,37.57,36.66,2026-06-06T22:42:29.577884
DEV026,21.19,47.25,2026-06-06T22:42:30.577890
DEV030,37.93,51.47,2026-06-06T22:42:31.577896
DEV043,28.0,81.06,2026-06-06T22:42:32.577902
DEV017,25.67,86.97,2026-06-06T22:42:33.577908
DEV013,24.54,31.85,2026-06-06T22:42:34.577913
DEV048,33.81,32.11,2026-06-06T22:42:35.577919
DEV038,36.87,61.78,2026-06-06T22:42:36.577925
DEV040,23.57,31.51,2026-06-06T22:42:37.577931
DEV029,28.58,64.69,2026-06-06T22:42:38.577944
DEV041,21.25,76.17,2026-06-06T22:42:39.577950
DEV018,27.37,36.66,2026-06-06T22:42:40.577956
DEV049,21.21,63.94,2026-06-06T22:42:41.577962
DEV026,32.28,59.84,2026-06-06T22:42:42.577968
DEV050,33.83,77.21,2026-06-06T22:42:43.577974
DEV010,30.08,77.36,2026-06-06T22:42:44.577980
DEV012,23.43,41.81,2026-06-06T22:42:45.577987
DEV021,35.46,30.2,2026-06-06T22:42:46.577993
DEV028,27.61,40.43,2026-06-06T22:42:47.578000
DEV030,39.13,34.04,2026-06-06T22:42:48.578006
DEV039,36.71,59.25,2026-06-06T22:42:49.578012
DEV045,33.24,50.61,2026-06-06T22:42:50.578018
DEV011,19.51,86.74,2026-06-06T22:42:51.578031
DEV032,22.75,51.22,2026-06-06T22:42:52.578037
DEV045,26.26,66.89,2026-06-06T22:42:53.578043
DEV011,31.87,63.71,2026-06-06T22:42:54.578048
DEV020,34.63,38.31,2026-06-06T22:42:55.578054
DEV037,29.21,66.84,2026-06-06T22:42:56.578060
DEV020,17.37,84.98,2026-06-06T22:42:57.578066
DEV046,30.37,66.67,2026-06-06T22:42:58.578072
DEV041,27.28,73.22,2026-06-06T22:42:59.578085
DEV041,26.15,32.92,2026-06-06T22:43:00.578091
DEV045,31.15,35.37,2026-06-06T22:43:01.578097
DEV049,27.18,41.54,2026-06-06T22:43:02.578108
DEV015,36.38,80.82,2026-06-06T22:43:03.578115
DEV037,22.62,52.5,2026-06-06T22:43:04.578121
DEV048,36.8,46.74,2026-06-06T22:43:05.578126
DEV037,34.37,76.23,2026-06-06T22:43:06.578132
DEV049,33.74,31.5,2026-06-06T22:43:07.578138
DEV027,16.57,50.83,2026-06-06T22:43:08.578143
DEV043,28.92,88.61,2026-06-06T22:43:09.578149
DEV020,38.29,58.65,2026-06-06T22:43:10.578155
DEV039,26.78,45.95,2026-06-06T22:43:11.578160
DEV008,15.92,85.12,2026-06-06T22:43:12.578166
DEV010,32.07,76.56,2026-06-06T22:43:13.578172
DEV001,38.3,68.08,2026-06-06T22:43:14.578185
DEV032,20.94,67.55,2026-06-06T22:43:15.578191
DEV019,20.09,83.1,2026-06-06T22:43:16.578196
DEV010,25.92,85.38,2026-06-06T22:43:17.578202
DEV049,33.31,55.46,2026-06-06T22:43:18.578207
DEV035,18.48,46.36,2026-06-06T22:43:19.578214
DEV026,35.21,61.59,2026-06-06T22:43:20.578220
DEV004,34.71,73.92,2026-06-06T22:43:21.578236
DEV020,17.35,38.99,2026-06-06T22:43:22.578242
DEV014,20.22,34.55,2026-06-06T22:43:23.578248
DEV049,26.59,35.08,2026-06-06T22:43:24.578254
DEV016,32.84,59.76,2026-06-06T22:43:25.578260
DEV044,38.6,32.25,2026-06-06T22:43:26.578266
DEV012,15.49,60.07,2026-06-06T22:43:27.578272
DEV035,30.91,38.14,2026-06-06T22:43:28.578278
DEV035,25.74,59.38,2026-06-06T22:43:29.578284
DEV028,36.74,35.22,2026-06-06T22:43:30.578290
DEV038,22.07,72.76,2026-06-06T22:43:31.578296
DEV042,29.03,43.45,2026-06-06T22:43:32.578302
DEV012,37.32,69.04,2026-06-06T22:43:33.578307
DEV023,29.94,86.07,2026-06-06T22:43:34.578313
DEV042,19.32,67.99,2026-06-06T22:43:35.578319
DEV004,22.12,38.02,2026-06-06T22:43:36.578325
DEV047,23.68,76.19,2026-06-06T22:43:37.578339
DEV026,15.15,32.62,2026-06-06T22:43:38.578345
DEV035,33.12,55.68,2026-06-06T22:43:39.578351
DEV036,31.19,46.25,2026-06-06T22:43:40.578356
DEV004,22.21,83.26,2026-06-06T22:43:41.578366
DEV019,20.22,40.79,2026-06-06T22:43:42.578372
DEV012,37.15,73.7,2026-06-06T22:43:43.578377
DEV023,34.36,42.18,2026-06-06T22:43:44.578383
DEV049,27.45,81.41,2026-06-06T22:43:45.578389
DEV035,15.65,56.61,2026-06-06T22:43:46.578394
DEV021,39.35,86.39,2026-06-06T22:43:47.578400
DEV038,19.05,40.57,2026-06-06T22:43:48.578406
DEV023,30.27,37.4,2026-06-06T22:43:49.578417
DEV006,31.76,52.69,2026-06-06T22:43:50.578422
DEV007,39.73,33.18,2026-06-06T22:43:51.578428
DEV022,16.02,70.04,2026-06-06T22:43:52.578434
DEV039,37.0,40.82,2026-06-06T22:43:53.578440
DEV043,30.22,36.37,2026-06-06T22:43:54.578446
DEV031,23.37,60.29,2026-06-06T22:43:55.578452
DEV007,25.35,88.35,2026-06-06T22:43:56.578457
DEV050,29.03,76.22,2026-06-06T22:43:57.578463
DEV022,21.27,55.4,2026-06-06T22:43:58.578469
DEV049,27.48,84.88,2026-06-06T22:43:59.578475
DEV038,24.77,32.09,2026-06-06T22:44:00.578488
DEV018,22.8,37.62,2026-06-06T22:44:01.578494
DEV047,23.12,37.57,2026-06-06T22:44:02.578500
DEV046,23.25,62.65,2026-06-06T22:44:03.578506
DEV015,26.67,38.96,2026-06-06T22:44:04.578512
DEV006,16.8,79.44,2026-06-06T22:44:05.578529
DEV008,30.02,32.35,2026-06-06T22:44:06.578535
DEV046,29.14,57.32,2026-06-06T22:44:07.578541
DEV001,21.91,83.63,2026-06-06T22:44:08.578547
DEV006,15.48,76.18,2026-06-06T22:44:09.578553
DEV037,23.03,35.38,2026-06-06T22:44:10.578559
DEV040,25.78,64.93,2026-06-06T22:44:11.578565
DEV044,34.34,76.8,2026-06-06T22:44:12.578571
DEV023,19.88,89.18,2026-06-06T22:44:13.578577
DEV045,36.53,68.08,2026-06-06T22:44:14.578583
DEV039,30.69,39.63,2026-06-06T22:44:15.578590
DEV013,38.87,84.89,2026-06-06T22:44:16.578596
DEV004,33.36,34.04,2026-06-06T22:44:17.578601
DEV030,20.42,66.39,2026-06-06T22:44:18.578607
DEV026,24.43,35.43,2026-06-06T22:44:19.578613
DEV044,33.46,79.55,2026-06-06T22:44:20.578619
DEV017,31.31,81.07,2026-06-06T22:44:21.581242
DEV040,39.02,72.7,2026-06-06T22:44:22.581271
DEV044,17.47,64.61,2026-06-06T22:44:23.581308
DEV014,24.13,85.04,2026-06-06T22:44:24.581315
DEV023,20.86,42.17,2026-06-06T22:44:25.581321
DEV030,34.95,44.1,2026-06-06T22:44:26.581327
DEV030,15.1,68.79,2026-06-06T22:44:27.581333
DEV049,38.48,55.31,2026-06-06T22:44:28.581339
DEV026,38.41,61.1,2026-06-06T22:44:29.581345
DEV012,26.67,54.97,2026-06-06T22:44:30.581351
DEV031,30.97,74.72,2026-06-06T22:44:31.581356
DEV050,34.17,35.06,2026-06-06T22:44:32.581362
DEV020,30.9,31.87,2026-06-06T22:44:33.581369
DEV005,35.36,41.22,2026-06-06T22:44:34.581376
DEV028,39.47,65.28,2026-06-06T22:44:35.581382
DEV044,18.01,35.34,2026-06-06T22:44:36.581388
DEV020,20.27,63.65,2026-06-06T22:44:37.581394
DEV035,30.38,61.51,2026-06-06T22:44:38.581400
DEV030,15.32,71.01,2026-06-06T22:44:39.581446
DEV029,37.03,42.05,2026-06-06T22:44:40.581455
DEV035,36.98,71.34,2026-06-06T22:44:41.581468
DEV017,34.3,30.29,2026-06-06T22:44:42.581475
DEV029,27.53,53.6,2026-06-06T22:44:43.581481
DEV003,17.06,65.02,2026-06-06T22:44:44.581493
DEV014,26.52,67.37,2026-06-06T22:44:45.581499
DEV013,28.13,76.68,2026-06-06T22:44:46.581510
DEV016,24.52,45.9,2026-06-06T22:44:47.581516
DEV047,33.71,78.83,2026-06-06T22:44:48.581522
DEV003,39.61,65.73,2026-06-06T22:44:49.581528
DEV004,38.01,74.95,2026-06-06T22:44:50.581534
DEV010,35.02,78.01,2026-06-06T22:44:51.581540
DEV045,28.34,30.77,2026-06-06T22:44:52.581546
DEV025,31.76,57.94,2026-06-06T22:44:53.581551
DEV032,27.03,46.09,2026-06-06T22:44:54.581558
DEV041,21.35,36.3,2026-06-06T22:44:55.581563
DEV033,17.28,80.28,2026-06-06T22:44:56.581569
DEV006,23.91,54.18,2026-06-06T22:44:57.581575
DEV030,30.27,75.15,2026-06-06T22:44:58.581582
DEV044,24.14,37.02,2026-06-06T22:44:59.581588
DEV035,36.45,37.49,2026-06-06T22:45:00.581594
DEV048,16.21,88.03,2026-06-06T22:45:01.581600
DEV016,34.93,52.34,2026-06-06T22:45:02.581606
DEV047,36.01,37.29,2026-06-06T22:45:03.581612
DEV012,32.28,81.16,2026-06-06T22:45:04.581618
DEV027,30.82,34.17,2026-06-06T22:45:05.581624
DEV012,24.26,53.66,2026-06-06T22:45:06.581629
DEV036,35.61,75.41,2026-06-06T22:45:07.581635
DEV015,34.44,54.45,2026-06-06T22:45:08.581651
DEV031,27.14,47.15,2026-06-06T22:45:09.581661
DEV030,24.09,34.1,2026-06-06T22:45:10.581667
DEV015,16.87,37.19,2026-06-06T22:45:11.581701
DEV005,19.91,49.18,2026-06-06T22:45:12.581709
DEV034,28.65,37.0,2026-06-06T22:45:13.581716
DEV030,15.22,57.81,2026-06-06T22:45:14.581721
DEV009,34.33,84.52,2026-06-06T22:45:15.581743
DEV031,19.63,50.09,2026-06-06T22:45:16.581750
DEV020,22.03,73.34,2026-06-06T22:45:17.581756
DEV038,24.74,54.75,2026-06-06T22:45:18.581762
DEV013,28.07,34.17,2026-06-06T22:45:19.581767
DEV046,36.65,45.84,2026-06-06T22:45:20.581773
DEV020,35.68,63.15,2026-06-06T22:45:21.581779
DEV049,39.79,75.05,2026-06-06T22:45:22.581784
DEV045,26.32,35.32,2026-06-06T22:45:23.581789
DEV050,21.76,87.22,2026-06-06T22:45:24.581794
DEV007,19.16,57.97,2026-06-06T22:45:25.581800
DEV003,30.36,69.44,2026-06-06T22:45:26.581806
DEV014,34.58,30.52,2026-06-06T22:45:27.581811
DEV034,26.96,43.05,2026-06-06T22:45:28.581816
DEV003,30.6,63.68,2026-06-06T22:45:29.581830
DEV049,38.57,51.54,2026-06-06T22:45:30.581836
DEV020,22.08,47.48,2026-06-06T22:45:31.581842
DEV021,38.38,55.85,2026-06-06T22:45:32.581852
DEV026,17.34,71.37,2026-06-06T22:45:33.581858
DEV047,21.28,85.77,2026-06-06T22:45:34.581863
DEV005,33.13,54.36,2026-06-06T22:45:35.581869
DEV041,21.92,49.53,2026-06-06T22:45:36.581875
DEV048,18.02,60.43,2026-06-06T22:45:37.581880
DEV023,26.67,48.85,2026-06-06T22:45:38.581885
DEV047,17.99,62.45,2026-06-06T22:45:39.581891
DEV006,33.97,52.87,2026-06-06T22:45:40.581897
DEV012,17.33,85.45,2026-06-06T22:45:41.581902
DEV007,29.62,65.86,2026-06-06T22:45:42.581907
DEV042,24.98,53.15,2026-06-06T22:45:43.581913
DEV010,17.83,79.41,2026-06-06T22:45:44.581919
DEV005,24.04,40.77,2026-06-06T22:45:45.581925
DEV035,26.07,66.36,2026-06-06T22:45:46.581931
DEV002,35.45,53.92,2026-06-06T22:45:47.581944
DEV007,34.53,74.18,2026-06-06T22:45:48.581950
DEV032,34.42,57.9,2026-06-06T22:45:49.581956
DEV049,29.54,66.77,2026-06-06T22:45:50.581962
DEV002,18.26,88.05,2026-06-06T22:45:51.581968
DEV017,27.69,46.29,2026-06-06T22:45:52.581973
DEV017,29.89,55.38,2026-06-06T22:45:53.581979
DEV024,30.45,31.71,2026-06-06T22:45:54.581985
DEV013,39.66,76.47,2026-06-06T22:45:55.581998
DEV021,21.2,80.68,2026-06-06T22:45:56.582003
DEV002,27.6,59.63,2026-06-06T22:45:57.582009
DEV009,17.47,51.86,2026-06-06T22:45:58.582015
DEV046,26.75,84.28,2026-06-06T22:45:59.582020
DEV012,36.29,55.53,2026-06-06T22:46:00.582026
DEV008,28.9,52.35,2026-06-06T22:46:01.582032
DEV012,29.1,44.38,2026-06-06T22:46:02.582038
DEV012,17.39,59.81,2026-06-06T22:46:03.582045
DEV015,18.97,77.96,2026-06-06T22:46:04.582051
DEV013,38.35,30.12,2026-06-06T22:46:05.582057
DEV019,21.12,44.19,2026-06-06T22:46:06.582063
DEV039,19.81,70.23,2026-06-06T22:46:07.582069
DEV019,26.7,49.13,2026-06-06T22:46:08.582076
DEV043,21.72,37.58,2026-06-06T22:46:09.582083
DEV027,23.87,52.34,2026-06-06T22:46:10.582089
DEV001,39.08,70.08,2026-06-06T22:46:11.582103
DEV019,39.04,63.44,2026-06-06T22:46:12.582109
DEV025,17.87,39.53,2026-06-06T22:46:13.582115
DEV035,19.35,37.76,2026-06-06T22:46:14.582120
DEV019,27.33,79.42,2026-06-06T22:46:15.582126
DEV009,33.77,77.15,2026-06-06T22:46:16.582132
DEV040,17.88,78.53,2026-06-06T22:46:17.582138
DEV008,31.39,43.12,2026-06-06T22:46:18.582153
DEV039,24.21,57.97,2026-06-06T22:46:19.582164
DEV038,37.02,40.95,2026-06-06T22:46:20.582170
DEV045,36.05,59.57,2026-06-06T22:46:21.582176
DEV003,27.51,44.73,2026-06-06T22:46:22.582182
DEV016,35.5,60.89,2026-06-06T22:46:23.582188
DEV044,32.73,71.92,2026-06-06T22:46:24.582193
DEV003,17.87,72.58,2026-06-06T22:46:25.582199
DEV022,28.99,34.43,2026-06-06T22:46:26.582205
DEV013,23.92,66.61,2026-06-06T22:46:27.582210
DEV017,38.82,79.61,2026-06-06T22:46:28.582216
DEV026,36.71,86.66,2026-06-06T22:46:29.582221
DEV037,36.72,52.52,2026-06-06T22:46:30.582228
DEV030,35.98,78.4,2026-06-06T22:46:31.582233
DEV021,34.25,47.49,2026-06-06T22:46:32.582239
DEV017,20.3,48.38,2026-06-06T22:46:33.582245
DEV001,38.0,89.59,2026-06-06T22:46:34.582251
DEV029,37.36,80.26,2026-06-06T22:46:35.582257
DEV046,20.02,37.38,2026-06-06T22:46:36.582263
DEV044,20.88,86.78,2026-06-06T22:46:37.582269
DEV013,22.75,49.67,2026-06-06T22:46:38.582275
DEV044,22.17,78.48,2026-06-06T22:46:39.582281
DEV004,30.69,75.86,2026-06-06T22:46:40.582287
DEV037,32.73,57.79,2026-06-06T22:46:41.582307
DEV009,15.16,69.72,2026-06-06T22:46:42.582312
DEV020,21.71,88.46,2026-06-06T22:46:43.582318
DEV023,19.55,52.1,2026-06-06T22:46:44.582323
DEV050,24.29,83.78,2026-06-06T22:46:45.582329
DEV030,38.75,75.48,2026-06-06T22:46:46.582334
DEV040,28.83,36.49,2026-06-06T22:46:47.582340
DEV004,30.64,78.55,2026-06-06T22:46:48.582346
DEV033,39.65,37.09,2026-06-06T22:46:49.582351
DEV019,15.12,69.46,2026-06-06T22:46:50.582363
DEV020,32.95,53.4,2026-06-06T22:46:51.582368
DEV007,39.12,86.16,2026-06-06T22:46:52.582373
DEV013,21.41,41.68,2026-06-06T22:46:53.582379
DEV014,24.41,79.87,2026-06-06T22:46:54.582384
DEV013,24.03,72.74,2026-06-06T22:46:55.582389
DEV014,39.06,88.4,2026-06-06T22:46:56.582394
DEV048,18.55,70.66,2026-06-06T22:46:57.582399
DEV002,20.45,35.01,2026-06-06T22:46:58.582405
DEV039,30.69,72.61,2026-06-06T22:46:59.582411
DEV025,21.79,42.06,2026-06-06T22:47:00.582417
DEV002,31.6,56.12,2026-06-06T22:47:01.582423
DEV011,37.75,82.15,2026-06-06T22:47:02.582429
DEV005,20.2,65.17,2026-06-06T22:47:03.582435
DEV027,27.52,58.96,2026-06-06T22:47:04.582447
DEV002,27.95,31.91,2026-06-06T22:47:05.582453
DEV004,25.09,54.33,2026-06-06T22:47:06.582459
DEV007,16.17,61.85,2026-06-06T22:47:07.582465
DEV011,36.72,54.3,2026-06-06T22:47:08.582471
DEV003,15.61,73.08,2026-06-06T22:47:09.582483
DEV017,30.39,66.52,2026-06-06T22:47:10.582489
DEV046,34.46,45.95,2026-06-06T22:47:11.582495
DEV005,39.18,52.81,2026-06-06T22:47:12.582501
DEV049,25.68,80.5,2026-06-06T22:47:13.582507
DEV019,32.05,33.83,2026-06-06T22:47:14.582518
DEV018,17.67,66.93,2026-06-06T22:47:15.582525
DEV042,30.43,77.86,2026-06-06T22:47:16.582532
DEV036,35.58,85.88,2026-06-06T22:47:17.582537
DEV010,37.3,71.13,2026-06-06T22:47:18.582543
DEV045,32.71,62.25,2026-06-06T22:47:19.582549
DEV006,17.47,51.46,2026-06-06T22:47:20.582555
DEV007,20.27,55.94,2026-06-06T22:47:21.582561
DEV018,15.5,65.11,2026-06-06T22:47:22.582566
DEV040,17.45,31.05,2026-06-06T22:47:23.582572
DEV044,19.09,64.95,2026-06-06T22:47:24.582578
DEV014,22.05,80.65,2026-06-06T22:47:25.582583
DEV007,32.95,87.44,2026-06-06T22:47:26.582588
DEV002,39.69,40.58,2026-06-06T22:47:27.582601
DEV022,16.35,64.55,2026-06-06T22:47:28.582607
DEV014,39.54,36.9,2026-06-06T22:47:29.582612
DEV038,18.58,87.43,2026-06-06T22:47:30.582618
DEV030,31.69,78.42,2026-06-06T22:47:31.582624
DEV033,22.99,51.58,2026-06-06T22:47:32.582630
DEV041,33.14,31.26,2026-06-06T22:47:33.582635
DEV044,18.34,88.77,2026-06-06T22:47:34.582641
DEV010,24.25,58.72,2026-06-06T22:47:35.582647
DEV043,35.55,32.0,2026-06-06T22:47:36.582654
DEV030,39.59,61.74,2026-06-06T22:47:37.582660
DEV004,34.74,41.98,2026-06-06T22:47:38.582666
DEV018,23.81,64.15,2026-06-06T22:47:39.582797
DEV003,16.7,48.04,2026-06-06T22:47:40.582812
DEV037,33.48,76.87,2026-06-06T22:47:41.582819
DEV011,20.34,32.11,2026-06-06T22:47:42.582825
DEV033,37.68,89.02,2026-06-06T22:47:43.582831
DEV047,32.58,35.54,2026-06-06T22:47:44.582837
DEV013,36.85,78.45,2026-06-06T22:47:45.582843
DEV034,16.26,89.27,2026-06-06T22:47:46.582849
DEV037,19.28,43.55,2026-06-06T22:47:47.582855
DEV012,23.47,42.42,2026-06-06T22:47:48.582861
DEV023,21.68,34.37,2026-06-06T22:47:49.582868
DEV047,20.02,86.16,2026-06-06T22:47:50.582884
DEV035,22.15,84.49,2026-06-06T22:47:51.582890
DEV047,36.38,70.13,2026-06-06T22:47:52.582896
DEV033,22.68,53.49,2026-06-06T22:47:53.582908
DEV046,16.32,44.6,2026-06-06T22:47:54.582914
DEV039,17.12,80.54,2026-06-06T22:47:55.582920
DEV042,20.03,76.71,2026-06-06T22:47:56.582926
DEV013,18.64,68.47,2026-06-06T22:47:57.582932
DEV047,33.52,86.11,2026-06-06T22:47:58.582938
DEV007,23.81,73.05,2026-06-06T22:47:59.582949
DEV043,25.99,65.96,2026-06-06T22:48:00.582956
DEV025,29.96,53.97,2026-06-06T22:48:01.582962
DEV004,39.88,64.56,2026-06-06T22:48:02.582968
DEV027,36.74,80.31,2026-06-06T22:48:03.582974
DEV040,17.59,33.6,2026-06-06T22:48:04.582979
DEV031,15.52,47.49,2026-06-06T22:48:05.582985
DEV010,22.04,48.65,2026-06-06T22:48:06.582990
DEV003,16.77,73.86,2026-06-06T22:48:07.582996
DEV014,24.02,58.61,2026-06-06T22:48:08.583002
DEV003,20.38,83.38,2026-06-06T22:48:09.583008
DEV008,30.15,46.77,2026-06-06T22:48:10.583013
DEV048,37.63,55.8,2026-06-06T22:48:11.583019
DEV014,38.73,75.23,2026-06-06T22:48:12.583025
DEV037,19.41,86.46,2026-06-06T22:48:13.583036
DEV022,31.7,44.46,2026-06-06T22:48:14.583042
DEV048,36.35,40.99,2026-06-06T22:48:15.583047
DEV026,34.77,89.51,2026-06-06T22:48:16.583053
DEV035,32.37,65.84,2026-06-06T22:48:17.583064
DEV024,21.36,32.56,2026-06-06T22:48:18.583070
DEV039,30.36,72.04,2026-06-06T22:48:19.583077
DEV001,31.34,88.91,2026-06-06T22:48:20.583082
DEV010,29.8,75.25,2026-06-06T22:48:21.583088
DEV041,19.02,53.75,2026-06-06T22:48:22.583094
DEV020,16.18,60.88,2026-06-06T22:48:23.583100
DEV016,26.86,45.5,2026-06-06T22:48:24.583106
DEV043,39.71,39.63,2026-06-06T22:48:25.583112
DEV013,30.29,56.88,2026-06-06T22:48:26.583118
DEV030,39.94,78.41,2026-06-06T22:48:27.583124
DEV009,33.97,38.24,2026-06-06T22:48:28.583130
DEV040,15.3,54.34,2026-06-06T22:48:29.583136
DEV030,27.06,39.58,2026-06-06T22:48:30.583142
DEV039,21.12,33.25,2026-06-06T22:48:31.583148
DEV007,36.68,30.75,2026-06-06T22:48:32.583155
DEV032,29.74,56.31,2026-06-06T22:48:33.583161
DEV002,25.39,59.29,2026-06-06T22:48:34.583167
DEV038,27.59,43.39,2026-06-06T22:48:35.583174
DEV023,32.11,53.65,2026-06-06T22:48:36.583185
DEV014,31.69,77.43,2026-06-06T22:48:37.583191
DEV012,26.19,43.72,2026-06-06T22:48:38.583196
DEV042,34.88,46.26,2026-06-06T22:48:39.583202
DEV009,16.93,83.61,2026-06-06T22:48:40.583207
DEV027,34.7,37.85,2026-06-06T22:48:41.583213
DEV013,33.41,30.45,2026-06-06T22:48:42.583218
DEV032,17.69,56.59,2026-06-06T22:48:43.583224
DEV028,35.43,43.08,2026-06-06T22:48:44.583230
DEV008,20.12,66.0,2026-06-06T22:48:45.583237
DEV029,19.9,78.25,2026-06-06T22:48:46.583243
DEV018,30.05,53.01,2026-06-06T22:48:47.583249
DEV012,17.78,37.92,2026-06-06T22:48:48.583255
DEV016,22.3,87.64,2026-06-06T22:48:49.583268
DEV024,32.2,55.52,2026-06-06T22:48:50.583275
DEV041,36.4,88.99,2026-06-06T22:48:51.583281
DEV016,38.57,72.2,2026-06-06T22:48:52.583287
DEV019,15.54,78.36,2026-06-06T22:48:53.583293
DEV032,25.17,77.2,2026-06-06T22:48:54.583299
DEV035,28.94,62.66,2026-06-06T22:48:55.583305
DEV014,17.72,46.09,2026-06-06T22:48:56.583318
DEV039,28.09,52.86,2026-06-06T22:48:57.583324
DEV004,23.24,61.8,2026-06-06T22:48:58.583330
DEV016,25.87,69.42,2026-06-06T22:48:59.583341
DEV032,18.25,82.91,2026-06-06T22:49:00.583347
DEV013,26.42,62.27,2026-06-06T22:49:01.583353
DEV018,28.11,56.47,2026-06-06T22:49:02.583359
DEV032,21.95,63.03,2026-06-06T22:49:03.583364
DEV018,20.39,63.75,2026-06-06T22:49:04.583370
DEV025,19.8,78.8,2026-06-06T22:49:05.583375
DEV007,39.89,73.6,2026-06-06T22:49:06.583381
DEV039,28.52,65.92,2026-06-06T22:49:07.583386
DEV008,39.37,40.12,2026-06-06T22:49:08.583392
DEV043,19.24,39.78,2026-06-06T22:49:09.583397
DEV050,37.54,69.16,2026-06-06T22:49:10.583403
DEV018,15.52,72.63,2026-06-06T22:49:11.583408
DEV037,18.64,89.44,2026-06-06T22:49:12.583413
DEV005,29.9,48.99,2026-06-06T22:49:13.583419
DEV043,28.58,72.23,2026-06-06T22:49:14.583425
DEV040,26.82,33.88,2026-06-06T22:49:15.583431
DEV033,34.66,68.48,2026-06-06T22:49:16.583438
DEV026,36.88,42.17,2026-06-06T22:49:17.583444
DEV011,32.17,53.34,2026-06-06T22:49:18.583450
DEV028,15.7,37.93,2026-06-06T22:49:19.583455
DEV017,30.28,78.8,2026-06-06T22:49:20.583475
DEV029,25.39,58.54,2026-06-06T22:49:21.583481
DEV004,24.81,57.09,2026-06-06T22:49:22.583493
DEV003,23.08,39.87,2026-06-06T22:49:23.583499
DEV028,38.87,42.28,2026-06-06T22:49:24.583504
DEV034,27.74,68.24,2026-06-06T22:49:25.583510
DEV040,25.47,42.01,2026-06-06T22:49:26.583516
DEV048,31.0,33.46,2026-06-06T22:49:27.583522
DEV020,39.26,40.46,2026-06-06T22:49:28.583528
